Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Bonus,Overtime,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Training_Times_Last_Year,Percent_Salary_Hike,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Total_Working_Years,Projects_Completed,Absenteeism_Days,Remote_Work,Manager_Rating,Attrition
105802,30,Male,Finance,Associate,Diploma,Married,Rarely,14.0,3132.0,1278,No,2.0,4,1,1,3,6,23,2,1,2,4,5,5,Yes,4,No
105803,38,Female,R&D,Manager,Master,Married,Non-Travel,29.0,6878.0,5328,No,1.0,3,2,1,3,2,22,4,4,3,15,15,5,Yes,4,No
105804,59,Female,Customer Support,Analyst,Master,Married,Non-Travel,9.0,10229.0,3284,No,2.0,2,1,1,3,4,20,15,7,5,33,12,10,Yes,3,No
105805,38,Female,R&D,Specialist,Master,Single,Rarely,24.0,7006.0,5543,Yes,1.0,4,2,2,4,6,24,9,4,5,13,1,18,Yes,2,No
105806,27,Female,Customer Support,Specialist,Master,Single,Frequently,3.0,3821.0,4045,No,1.0,1,4,4,4,2,18,2,2,1,4,4,5,No,2,No
105807,60,Male,Sales,Associate,Bachelor,Divorced,Frequently,5.0,10431.0,2980,Yes,1.0,4,3,3,5,5,21,9,1,5,31,10,20,No,5,Yes
105808,39,Male,Sales,Manager,Master,Divorced,Rarely,9.0,7756.0,2561,No,2.0,2,2,2,3,0,17,15,7,0,15,5,15,No,2,No
105809,41,Male,Operations,Engineer,Diploma,Married,Rarely,28.0,5980.0,7670,Yes,3.0,2,2,3,3,6,25,16,4,2,17,13,16,No,3,No
105810,24,Male,Customer Support,Specialist,Master,Single,Rarely,8.0,2873.0,2626,No,3.0,1,1,3,3,6,23,0,0,0,0,3,9,Yes,2,No
105811,55,Female,Operations,Manager,PhD,Single,Frequently,22.0,9502.0,6476,No,1.0,1,3,1,4,2,14,5,0,4,32,6,13,No,2,No
105812,59,Female,Finance,Manager,Diploma,Divorced,Non-Travel,23.0,11786.0,5568,Yes,3.0,4,3,1,4,1,22,12,0,5,36,1,5,Yes,5,No
105813,57,Female,Marketing,Engineer,Diploma,Single,Non-Travel,6.0,11462.0,5779,No,1.0,1,4,4,4,2,20,16,4,1,31,15,17,No,2,No
105814,30,Female,HR,Engineer,Diploma,Married,Rarely,20.0,5832.0,7942,Yes,2.0,1,4,4,3,1,21,3,2,3,6,10,2,No,3,Yes
105815,47,Male,Marketing,Executive,Master,Married,Non-Travel,2.0,8242.0,4694,No,2.0,4,3,3,5,1,13,10,1,5,19,4,5,Yes,2,No
105816,32,Male,Finance,Specialist,Diploma,Married,Rarely,15.0,5568.0,5329,No,3.0,4,4,2,4,3,22,9,8,3,11,6,5,No,4,No
105817,42,Female,Finance,Engineer,PhD,Single,Non-Travel,11.0,8789.0,5767,No,4.0,1,4,4,3,5,17,11,0,2,18,12,15,Yes,2,No
105818,41,Female,HR,Specialist,Bachelor,Divorced,Non-Travel,18.0,5951.0,3898,No,3.0,2,1,2,3,5,17,8,1,2,16,1,19,Yes,5,No
105819,42,Female,IT,Analyst,Master,Married,Non-Travel,7.0,6196.0,6049,No,4.0,1,3,2,3,1,23,14,2,7,14,7,3,No,2,No
105820,26,Male,Customer Support,Associate,PhD,Married,Rarely,9.0,3458.0,6026,No,3.0,2,1,1,5,0,17,0,0,0,0,5,14,No,4,No
105821,41,Female,Sales,Engineer,Diploma,Married,Non-Travel,9.0,7995.0,1722,No,3.0,1,3,3,3,3,21,14,0,3,14,13,4,No,5,No
105822,34,Female,Operations,Engineer,Bachelor,Divorced,Non-Travel,17.0,6718.0,1448,No,3.0,1,2,4,3,2,10,6,6,2,13,6,3,Yes,4,No
105823,31,Female,IT,Engineer,Diploma,Single,Rarely,28.0,4631.0,1096,No,2.0,4,3,4,4,1,20,9,1,8,9,5,18,No,2,No
105824,60,Male,Marketing,Analyst,Diploma,Married,Frequently,21.0,10678.0,5844,No,1.0,4,1,2,3,2,25,15,0,6,31,9,6,No,2,No
105825,25,Male,Customer Support,Manager,Bachelor,Married,Rarely,30.0,5161.0,6369,No,3.0,1,4,1,3,3,20,2,1,0,3,13,11,Yes,5,No
105826,30,Male,Customer Support,Associate,Bachelor,Single,Rarely,17.0,6755.0,622,Yes,4.0,3,1,2,4,5,25,7,7,5,9,12,16,Yes,5,No
105827,39,Male,HR,Engineer,Bachelor,Divorced,Non-Travel,30.0,7935.0,6951,Yes,1.0,3,3,3,3,3,20,16,7,3,16,5,19,No,2,No
105828,43,Male,IT,Engineer,Diploma,Divorced,Frequently,29.0,6450.0,5900,No,3.0,1,3,1,4,3,17,5,5,1,19,14,10,No,3,No
105829,29,Female,Customer Support,Executive,Master,Married,Non-Travel,7.0,5445.0,6130,No,2.0,3,4,2,5,0,20,4,0,0,6,6,13,No,2,No
105830,31,Male,Operations,Analyst,Diploma,Divorced,Non-Travel,13.0,5646.0,4134,Yes,3.0,1,3,2,3,0,16,1,1,1,8,4,15,No,5,No
105831,24,Female,Operations,Analyst,PhD,Single,Rarely,3.0,3804.0,5869,No,1.0,3,1,1,3,3,22,1,1,1,2,13,20,Yes,4,No
105832,33,Female,Customer Support,Manager,PhD,Married,Rarely,6.0,6653.0,3492,No,3.0,4,1,2,3,0,24,5,1,3,11,13,5,No,2,No
105833,26,Male,Sales,Associate,Master,Divorced,Frequently,12.0,2455.0,1515,Yes,1.0,2,2,2,3,6,17,0,0,0,0,6,15,No,5,No
105834,58,Male,Marketing,Engineer,PhD,Divorced,Non-Travel,9.0,9234.0,3918,No,3.0,3,1,4,3,6,13,20,4,7,31,14,7,No,2,No
105835,37,Female,R&D,Manager,Master,Divorced,Rarely,9.0,5578.0,4614,Yes,1.0,1,3,3,5,4,19,13,9,0,13,4,12,Yes,4,No
105836,22,Female,Operations,Specialist,Diploma,Married,Rarely,14.0,4080.0,3140,Yes,2.0,3,2,1,3,6,21,0,0,0,1,8,2,Yes,4,Yes
105837,34,Female,Finance,Executive,PhD,Married,Frequently,30.0,6430.0,6153,Yes,2.0,1,3,1,3,6,16,5,5,0,11,13,16,No,2,No
105838,55,Male,HR,Manager,Master,Single,Non-Travel,20.0,9709.0,7863,Yes,4.0,4,2,4,4,5,21,15,7,7,33,7,7,Yes,2,No
105839,29,Female,Operations,Specialist,Bachelor,Single,Frequently,9.0,2817.0,6456,No,2.0,2,3,4,3,2,14,0,0,0,0,6,4,Yes,3,No
105840,29,Male,Sales,Specialist,Bachelor,Divorced,Frequently,28.0,4891.0,4038,No,1.0,4,1,1,4,1,19,0,0,0,2,8,7,No,4,No
105841,37,Male,Operations,Executive,PhD,Married,Frequently,14.0,8216.0,1936,No,1.0,3,2,1,5,0,15,14,3,6,16,14,10,Yes,5,No
105842,22,Female,Marketing,Associate,Master,Single,Non-Travel,18.0,2548.0,6861,No,3.0,2,4,4,3,2,10,0,0,0,0,13,3,Yes,5,No
105843,52,Male,HR,Associate,Diploma,Single,Rarely,6.0,10674.0,817,No,1.0,4,2,4,4,0,22,20,3,1,30,15,4,No,4,No
105844,46,Male,Finance,Associate,Master,Divorced,Frequently,21.0,8143.0,1227,No,2.0,3,4,4,3,1,18,15,3,0,22,9,11,Yes,5,No
105845,53,Male,Sales,Specialist,Bachelor,Divorced,Rarely,7.0,9668.0,7253,No,3.0,2,2,1,5,2,22,5,5,3,29,6,9,Yes,2,No
105846,25,Female,Operations,Engineer,Bachelor,Married,Frequently,30.0,2840.0,4889,Yes,4.0,1,1,2,3,0,11,2,1,2,2,11,1,No,3,No
105847,41,Male,Customer Support,Analyst,Diploma,Single,Non-Travel,28.0,6276.0,5951,No,4.0,2,2,1,3,0,14,11,9,0,12,11,18,No,5,Yes
105848,44,Female,Customer Support,Analyst,PhD,Married,Non-Travel,25.0,6825.0,3880,No,3.0,2,4,4,3,2,24,17,3,2,21,8,18,Yes,4,No
105849,35,Male,Finance,Analyst,Master,Single,Frequently,20.0,7093.0,6022,Yes,3.0,3,2,1,3,5,13,1,0,0,11,11,10,No,5,No
105850,21,Male,Customer Support,Analyst,Bachelor,Divorced,Rarely,2.0,3990.0,5526,No,1.0,3,1,4,4,5,21,0,0,0,0,3,1,Yes,2,Yes
105851,54,Female,Finance,Executive,PhD,Divorced,Non-Travel,6.0,11050.0,5515,Yes,2.0,2,1,1,5,1,14,12,8,4,28,12,17,No,2,No
105852,34,Female,Customer Support,Analyst,PhD,Divorced,Non-Travel,27.0,5021.0,3274,No,2.0,3,1,3,4,2,10,2,0,1,6,14,11,No,2,No
105853,23,Female,Sales,Engineer,Diploma,Married,Non-Travel,25.0,2267.0,6727,No,3.0,3,2,4,3,3,23,0,0,0,0,10,8,No,5,No
105854,51,Female,HR,Specialist,Diploma,Married,Rarely,30.0,9547.0,3789,No,2.0,4,3,3,4,0,22,6,4,0,22,3,9,No,2,No
105855,58,Female,Sales,Executive,PhD,Divorced,Non-Travel,17.0,10863.0,502,No,2.0,3,4,3,3,6,18,13,1,8,35,1,17,No,2,No
105856,39,Male,Customer Support,Associate,PhD,Married,Frequently,1.0,5334.0,2971,Yes,2.0,1,3,1,3,5,12,8,6,5,12,14,8,Yes,2,No
105857,27,Female,IT,Associate,Diploma,Single,Rarely,3.0,3868.0,1668,No,2.0,3,4,3,4,2,15,1,0,0,3,3,13,No,3,No
105858,54,Female,HR,Associate,Master,Divorced,Rarely,12.0,8672.0,3741,No,4.0,4,3,2,3,5,19,0,0,0,27,12,5,No,2,No
105859,38,Female,IT,Manager,Master,Single,Frequently,27.0,7165.0,2544,No,1.0,3,3,3,3,5,15,11,8,1,15,14,17,No,5,No
105860,41,Male,R&D,Specialist,Diploma,Divorced,Frequently,13.0,6193.0,7883,No,4.0,4,3,2,4,6,25,1,0,1,12,8,8,Yes,4,No
105861,51,Male,Operations,Specialist,Master,Single,Non-Travel,17.0,8793.0,4085,No,2.0,3,3,4,5,2,18,21,0,8,23,7,2,No,5,No
105862,24,Female,IT,Associate,Bachelor,Single,Non-Travel,10.0,3154.0,6661,No,3.0,3,3,4,3,4,14,0,0,0,0,12,19,No,4,No
105863,38,Female,R&D,Analyst,Diploma,Married,Non-Travel,25.0,6355.0,1251,No,4.0,2,1,3,5,6,25,3,1,0,13,7,19,No,5,No
105864,58,Female,Sales,Manager,Bachelor,Single,Rarely,28.0,9525.0,2438,No,3.0,4,2,2,5,6,25,6,2,3,33,1,13,No,2,No
105865,39,Female,R&D,Executive,Master,Single,Non-Travel,7.0,8493.0,3666,No,3.0,1,2,3,3,2,22,12,8,6,17,8,12,Yes,5,No
105866,45,Female,R&D,Specialist,Diploma,Divorced,Non-Travel,24.0,9542.0,4106,No,1.0,3,2,2,3,1,19,15,4,5,24,7,18,No,4,No
105867,34,Female,Operations,Associate,Diploma,Married,Frequently,16.0,5698.0,2317,No,1.0,2,4,2,3,1,17,4,0,1,5,3,17,No,2,No
105868,27,Male,Finance,Manager,Master,Divorced,Non-Travel,17.0,4350.0,4902,No,2.0,2,1,2,3,4,19,0,0,0,0,15,15,No,5,No
105869,42,Female,IT,Specialist,Diploma,Divorced,Frequently,26.0,7486.0,4201,Yes,1.0,2,2,3,3,1,20,15,2,3,17,3,1,Yes,5,No
105870,40,Male,Sales,Manager,PhD,Single,Rarely,27.0,9048.0,5560,No,1.0,3,1,1,4,1,23,14,9,2,19,10,20,No,2,No
105871,51,Male,Sales,Executive,Master,Married,Frequently,10.0,10105.0,1927,Yes,3.0,2,2,2,3,1,24,15,8,6,30,6,3,No,4,No
105872,55,Female,R&D,Analyst,Bachelor,Divorced,Frequently,23.0,11366.0,4831,No,4.0,2,4,1,5,1,21,14,5,7,32,11,20,No,4,No
105873,28,Male,HR,Engineer,Bachelor,Single,Frequently,17.0,5220.0,2183,No,3.0,2,1,2,3,4,21,0,0,0,6,7,17,Yes,3,No
105874,52,Male,Finance,Engineer,Bachelor,Married,Non-Travel,25.0,11583.0,6696,No,2.0,3,1,1,3,4,14,11,9,0,30,3,19,Yes,3,No
105875,45,Male,Finance,Specialist,Diploma,Divorced,Frequently,9.0,6530.0,945,Yes,4.0,1,3,4,3,3,10,1,1,0,16,4,5,No,3,No
105876,46,Female,HR,Analyst,PhD,Single,Rarely,11.0,5992.0,4756,Yes,1.0,3,4,4,3,2,11,7,3,0,17,1,17,No,3,No
105877,34,Male,Finance,Manager,Diploma,Married,Frequently,29.0,5826.0,3158,No,1.0,1,2,3,3,6,20,5,2,5,8,15,16,No,2,No
105878,44,Female,Finance,Manager,PhD,Divorced,Frequently,6.0,6695.0,2112,No,2.0,2,4,4,3,6,10,12,4,7,15,12,13,No,3,Yes
105879,28,Male,Customer Support,Manager,Bachelor,Married,Rarely,26.0,5100.0,6320,No,1.0,3,3,2,3,4,17,2,1,2,3,15,18,No,4,No
105880,35,Female,R&D,Engineer,Master,Divorced,Non-Travel,9.0,5841.0,3878,No,1.0,4,1,1,3,4,10,4,2,1,7,15,12,No,4,No
105881,37,Female,Sales,Executive,Master,Married,Rarely,3.0,5412.0,7410,No,1.0,1,1,2,3,0,10,10,10,5,15,5,0,No,4,No
105882,58,Female,Marketing,Manager,Bachelor,Married,Frequently,17.0,12232.0,5867,No,4.0,3,3,1,5,1,15,25,3,3,37,5,16,No,2,No
105883,32,Female,R&D,Specialist,Diploma,Single,Rarely,18.0,5176.0,1560,No,2.0,4,4,4,4,0,23,9,1,1,11,1,7,Yes,3,No
105884,37,Female,Customer Support,Specialist,Master,Single,Non-Travel,1.0,5708.0,2775,No,4.0,4,2,2,3,2,21,0,0,0,14,13,14,No,4,No
105885,57,Female,HR,Associate,PhD,Married,Rarely,6.0,11244.0,5208,Yes,2.0,1,3,2,3,6,20,3,0,1,36,6,14,No,3,Yes
105886,58,Female,Finance,Manager,Master,Divorced,Non-Travel,16.0,12662.0,3187,No,3.0,4,1,2,3,3,11,23,2,8,37,8,14,Yes,4,No
105887,40,Male,Finance,Analyst,PhD,Married,Rarely,18.0,7709.0,5470,Yes,4.0,1,3,4,5,3,19,7,5,1,13,15,19,Yes,5,No
105888,60,Male,Sales,Associate,Master,Single,Rarely,25.0,10768.0,3469,Yes,4.0,2,1,4,5,3,19,20,10,7,38,11,7,Yes,4,No
105889,53,Male,Finance,Analyst,Diploma,Single,Non-Travel,24.0,10919.0,7444,Yes,4.0,3,1,3,5,2,15,3,0,2,27,11,7,Yes,5,No
105890,36,Female,Sales,Associate,Diploma,Married,Non-Travel,21.0,4474.0,3922,No,3.0,4,1,1,5,3,25,4,3,0,7,8,9,No,3,No
105891,33,Female,Customer Support,Associate,Master,Divorced,Non-Travel,13.0,5453.0,7478,No,1.0,3,2,4,3,3,19,3,1,1,10,15,3,No,2,Yes
105892,24,Male,Operations,Executive,Bachelor,Single,Rarely,29.0,4803.0,5377,No,2.0,3,3,4,3,4,15,0,0,0,0,7,12,Yes,3,No
105893,28,Male,Customer Support,Manager,Bachelor,Single,Rarely,15.0,4822.0,3303,No,4.0,3,4,3,3,2,23,0,0,0,0,6,19,No,2,No
105894,44,Female,Sales,Associate,Master,Single,Rarely,15.0,9238.0,3613,No,1.0,4,2,1,4,2,20,17,6,3,22,15,16,Yes,3,No
105895,52,Male,Finance,Executive,Master,Married,Frequently,3.0,8789.0,5271,No,2.0,4,3,4,3,2,18,10,3,2,24,15,7,Yes,4,No
105896,49,Female,IT,Specialist,Diploma,Single,Rarely,29.0,8155.0,5320,No,3.0,4,1,4,3,1,22,1,1,0,23,10,20,No,3,No
105897,35,Male,Customer Support,Executive,Master,Divorced,Rarely,13.0,6733.0,6369,No,2.0,4,2,1,4,4,24,3,1,0,14,5,10,No,2,No
105898,58,Male,IT,Executive,PhD,Divorced,Non-Travel,3.0,11151.0,3978,No,2.0,1,4,3,3,6,11,5,2,1,36,15,11,Yes,5,No
105899,46,Female,IT,Engineer,Bachelor,Single,Non-Travel,29.0,7804.0,4586,Yes,2.0,4,2,1,3,6,11,13,10,1,21,14,20,Yes,5,No
105900,56,Male,Customer Support,Analyst,Master,Single,Frequently,14.0,10052.0,6607,No,3.0,4,4,3,3,3,20,12,1,6,35,4,20,No,5,No
105901,31,Male,R&D,Manager,Diploma,Married,Frequently,25.0,4980.0,7629,No,4.0,2,2,2,3,5,17,2,0,1,10,12,20,Yes,4,Yes
105902,26,Male,HR,Engineer,Master,Single,Non-Travel,24.0,4036.0,3456,No,1.0,3,2,2,3,4,24,1,0,1,4,11,4,No,2,No
105903,42,Male,Finance,Associate,PhD,Married,Frequently,24.0,7291.0,3289,No,3.0,1,1,2,4,2,25,10,10,8,13,3,2,No,5,No
105904,26,Female,Finance,Manager,Diploma,Single,Frequently,11.0,2405.0,3821,No,3.0,3,4,2,3,5,11,1,1,0,1,7,4,Yes,4,No
105905,38,Female,IT,Manager,PhD,Single,Frequently,,,1215,Yes,,2,2,2,3,6,23,3,1,3,12,6,5,Yes,2,No
105906,38,Female,HR,Specialist,Bachelor,Married,Rarely,30.0,6662.0,4137,No,4.0,4,2,2,3,1,23,4,0,2,9,14,13,No,5,No
105907,28,Male,Marketing,Executive,Master,Single,Non-Travel,29.0,6413.0,4083,No,4.0,3,4,2,4,3,10,7,0,2,7,4,4,Yes,3,No
105908,38,Male,Marketing,Engineer,Diploma,Single,Frequently,14.0,5388.0,4534,No,2.0,4,1,4,3,3,21,5,4,2,12,14,13,No,2,No
105909,25,Male,HR,Executive,Master,Married,Frequently,15.0,2426.0,1589,Yes,1.0,2,4,2,3,2,11,0,0,0,0,11,14,Yes,2,Yes
105910,35,Male,Sales,Manager,PhD,Single,Rarely,12.0,6442.0,1661,No,1.0,4,2,1,3,5,12,1,1,1,11,14,13,No,5,No
105911,43,Male,Finance,Specialist,Diploma,Divorced,Non-Travel,19.0,7085.0,1413,Yes,1.0,3,4,3,3,2,14,11,6,0,19,7,18,Yes,2,No
105912,21,Female,Customer Support,Associate,PhD,Single,Frequently,18.0,3781.0,6939,No,4.0,4,2,4,4,2,20,0,0,0,0,15,7,Yes,4,No
105913,31,Female,Operations,Specialist,Master,Married,Frequently,2.0,4505.0,2136,No,3.0,1,2,2,3,0,12,2,2,0,8,7,15,No,5,No
105914,32,Male,Marketing,Executive,Bachelor,Single,Non-Travel,29.0,3960.0,833,Yes,1.0,4,2,4,3,5,14,1,0,1,5,15,16,No,2,No
105915,23,Male,Customer Support,Executive,Bachelor,Married,Rarely,23.0,4647.0,3146,Yes,1.0,3,3,1,3,4,17,0,0,0,0,5,20,Yes,4,No
105916,22,Female,HR,Associate,Bachelor,Single,Frequently,3.0,3614.0,7458,Yes,1.0,2,3,2,4,4,20,0,0,0,0,13,2,No,4,No
105917,60,Male,Finance,Specialist,Master,Divorced,Non-Travel,17.0,11288.0,7405,Yes,2.0,1,1,2,5,5,15,15,9,6,32,11,8,No,5,No
105918,21,Male,Operations,Associate,Diploma,Single,Rarely,9.0,3327.0,7568,No,3.0,1,2,3,3,3,24,0,0,0,0,1,8,Yes,3,No
105919,49,Female,Marketing,Manager,Bachelor,Divorced,Rarely,26.0,9664.0,1568,No,1.0,4,1,3,3,6,11,20,5,0,25,14,19,Yes,2,No
105920,45,Male,Customer Support,Engineer,Diploma,Married,Rarely,1.0,8217.0,7593,No,3.0,3,2,3,3,1,10,15,6,4,16,5,16,No,2,No
105921,41,Male,Customer Support,Manager,Diploma,Single,Non-Travel,15.0,7960.0,4118,No,4.0,2,3,2,3,5,14,13,5,7,17,7,11,No,5,No
105922,58,Male,IT,Engineer,PhD,Divorced,Non-Travel,12.0,11939.0,3711,Yes,2.0,4,3,4,3,0,23,19,0,8,37,6,18,Yes,4,No
105923,38,Male,Finance,Executive,PhD,Single,Frequently,7.0,5035.0,6997,No,1.0,4,2,1,3,4,14,6,6,0,10,1,8,No,3,No
105924,45,Female,Finance,Associate,Diploma,Married,Rarely,2.0,7969.0,4043,No,4.0,4,1,4,3,2,22,5,2,2,16,15,3,Yes,2,No
105925,27,Female,Operations,Manager,Bachelor,Single,Non-Travel,27.0,4241.0,4958,Yes,4.0,1,1,2,4,4,17,0,0,0,0,5,1,No,4,No
105926,49,Female,Marketing,Engineer,Bachelor,Divorced,Frequently,1.0,8693.0,4473,No,4.0,4,2,2,5,3,25,21,3,5,22,3,20,Yes,5,No
105927,24,Male,Sales,Manager,Master,Single,Rarely,5.0,3086.0,5874,Yes,3.0,1,2,2,3,5,19,0,0,0,0,15,12,No,2,No
105928,25,Female,IT,Manager,Diploma,Divorced,Frequently,7.0,4748.0,5145,No,4.0,3,2,2,3,5,12,0,0,0,1,13,3,Yes,2,Yes
105929,27,Male,HR,Specialist,Bachelor,Divorced,Non-Travel,26.0,3495.0,1733,No,4.0,3,2,4,3,5,17,2,0,0,2,11,8,Yes,3,No
105930,35,Male,Operations,Manager,PhD,Married,Rarely,24.0,4072.0,4695,Yes,1.0,1,2,1,5,2,20,0,0,0,8,4,2,No,5,Yes
105931,37,Female,Sales,Executive,Bachelor,Married,Non-Travel,16.0,4461.0,6344,No,3.0,2,2,3,3,5,22,0,0,0,8,11,15,Yes,3,No
105932,49,Male,Sales,Associate,Diploma,Married,Rarely,25.0,10153.0,7371,No,4.0,3,1,1,3,0,22,18,5,7,27,12,1,Yes,2,No
105933,22,Female,R&D,Executive,Bachelor,Divorced,Non-Travel,10.0,3811.0,3141,Yes,4.0,1,4,3,4,3,23,1,1,1,1,6,8,No,3,No
105934,21,Male,Customer Support,Engineer,Master,Single,Rarely,7.0,4125.0,611,Yes,2.0,4,2,1,3,3,22,0,0,0,0,8,11,Yes,2,No
105935,42,Female,R&D,Engineer,PhD,Single,Non-Travel,19.0,6215.0,7340,No,2.0,1,1,2,3,5,23,0,0,0,13,5,4,No,2,No
105936,28,Male,Operations,Associate,PhD,Married,Rarely,18.0,4955.0,1142,No,4.0,2,2,3,4,2,13,1,1,0,7,3,5,Yes,3,No
105937,35,Female,IT,Associate,Bachelor,Single,Rarely,24.0,6799.0,1218,No,4.0,2,2,1,3,2,18,10,3,2,11,8,17,No,3,No
105938,23,Male,Finance,Engineer,PhD,Single,Non-Travel,19.0,3501.0,4928,No,2.0,3,4,3,5,4,18,0,0,0,0,6,3,No,5,Yes
105939,46,Female,R&D,Associate,Diploma,Single,Non-Travel,26.0,8581.0,1610,Yes,3.0,2,4,3,3,0,17,15,2,1,22,11,15,Yes,5,No
105940,22,Male,HR,Engineer,Master,Single,Non-Travel,27.0,4686.0,4462,No,2.0,3,4,4,5,1,13,0,0,0,0,1,16,Yes,2,No
105941,49,Male,Marketing,Executive,Diploma,Single,Frequently,18.0,8568.0,3220,No,2.0,4,3,3,3,1,19,20,6,0,24,15,14,No,3,No
105942,59,Male,Customer Support,Analyst,Diploma,Single,Rarely,3.0,9596.0,6952,No,1.0,1,3,4,3,1,14,10,8,5,34,10,1,No,2,No
105943,38,Female,HR,Analyst,Master,Divorced,Frequently,3.0,4343.0,4357,No,2.0,1,3,2,3,2,16,3,0,2,9,9,10,No,2,No
105944,48,Female,HR,Engineer,PhD,Divorced,Rarely,11.0,7758.0,2241,No,1.0,4,2,4,3,6,18,16,4,1,20,15,11,Yes,5,No
105945,52,Male,Sales,Manager,Master,Divorced,Frequently,23.0,10929.0,2686,No,2.0,3,4,3,5,2,10,18,5,6,30,10,0,No,3,No
105946,45,Female,Finance,Specialist,Diploma,Divorced,Frequently,5.0,8003.0,899,No,3.0,3,3,4,3,0,21,16,5,2,24,5,12,Yes,5,No
105947,29,Female,Operations,Specialist,Bachelor,Single,Frequently,18.0,2824.0,7976,No,1.0,2,4,3,3,3,20,0,0,0,0,14,15,No,2,No
105948,22,Male,Operations,Specialist,Master,Single,Non-Travel,7.0,2691.0,5523,No,3.0,2,4,2,3,6,16,0,0,0,0,5,11,No,3,No
105949,58,Female,Finance,Analyst,Diploma,Single,Rarely,15.0,12114.0,4315,No,1.0,1,1,4,3,1,14,24,5,5,36,8,18,No,2,No
105950,43,Male,IT,Engineer,PhD,Married,Frequently,21.0,9027.0,1099,No,3.0,1,3,1,4,2,15,21,2,1,22,10,6,Yes,4,No
105951,48,Female,Sales,Executive,Master,Single,Non-Travel,25.0,6604.0,3480,Yes,2.0,4,2,4,5,2,15,8,8,6,20,9,19,Yes,2,No
105952,53,Male,Sales,Executive,Master,Married,Frequently,26.0,10215.0,6033,Yes,3.0,1,4,1,3,1,21,17,10,7,24,11,13,Yes,2,No
105953,56,Male,Marketing,Manager,Master,Single,Non-Travel,7.0,9881.0,4540,No,1.0,3,3,1,5,2,13,13,1,8,29,11,0,Yes,4,No
105954,23,Male,Operations,Specialist,Bachelor,Married,Non-Travel,15.0,2271.0,5258,No,2.0,1,4,1,4,2,15,0,0,0,0,4,0,No,3,No
105955,39,Female,Marketing,Analyst,Master,Divorced,Rarely,4.0,6577.0,1310,Yes,1.0,2,2,3,5,1,22,11,8,1,13,4,7,No,4,No
105956,25,Female,IT,Analyst,Bachelor,Divorced,Non-Travel,15.0,4541.0,6614,Yes,3.0,4,3,4,3,0,14,2,0,1,3,5,5,No,4,No
105957,54,Female,Finance,Analyst,Diploma,Single,Non-Travel,9.0,10018.0,648,No,4.0,2,3,4,3,6,11,10,8,5,33,14,2,No,5,No
105958,40,Female,Sales,Analyst,Master,Single,Frequently,2.0,6740.0,6123,Yes,4.0,3,3,2,5,6,11,12,2,7,16,2,13,Yes,2,No
105959,38,Male,Sales,Engineer,PhD,Divorced,Rarely,20.0,5007.0,822,No,3.0,2,3,1,3,2,15,5,5,4,10,6,9,Yes,4,No
105960,48,Male,Customer Support,Specialist,Diploma,Single,Frequently,21.0,8804.0,4399,Yes,1.0,1,1,1,3,1,22,24,5,7,24,15,8,Yes,2,No
105961,29,Male,Sales,Analyst,Bachelor,Divorced,Rarely,18.0,4077.0,2455,No,3.0,2,2,1,3,3,12,6,6,6,7,7,7,No,3,No
105962,28,Male,Marketing,Manager,Diploma,Divorced,Frequently,21.0,5199.0,6024,No,4.0,4,4,1,3,1,12,4,4,0,7,6,14,No,2,No
105963,51,Male,R&D,Manager,PhD,Divorced,Rarely,6.0,9564.0,534,No,2.0,3,1,3,3,3,21,8,3,4,25,9,16,No,4,No
105964,53,Female,Finance,Engineer,Master,Divorced,Rarely,27.0,9251.0,852,No,4.0,4,3,3,5,2,23,7,7,1,29,2,20,Yes,2,Yes
105965,50,Male,Operations,Associate,PhD,Married,Frequently,27.0,8097.0,7141,No,2.0,2,2,2,4,6,19,4,0,1,23,5,10,No,4,No
105966,32,Female,R&D,Specialist,PhD,Single,Non-Travel,26.0,6271.0,3351,Yes,3.0,3,3,1,3,5,16,1,1,0,9,1,10,Yes,2,No
105967,28,Male,Finance,Associate,Bachelor,Single,Frequently,3.0,4877.0,4000,No,2.0,4,1,4,5,0,20,1,1,0,7,14,12,No,4,No
105968,27,Female,Customer Support,Manager,Bachelor,Divorced,Frequently,14.0,4892.0,4579,Yes,2.0,4,3,3,5,4,15,0,0,0,0,4,4,No,2,Yes
105969,23,Female,R&D,Analyst,Bachelor,Single,Non-Travel,15.0,4605.0,7516,No,2.0,4,2,1,4,0,21,0,0,0,0,14,7,Yes,3,No
105970,47,Female,Customer Support,Executive,Master,Married,Rarely,3.0,7588.0,2679,No,2.0,1,1,2,3,5,22,8,5,8,21,14,8,No,4,No
105971,48,Female,Marketing,Engineer,PhD,Divorced,Rarely,23.0,9385.0,3538,Yes,4.0,1,4,2,3,5,23,17,6,5,26,9,1,No,2,No
105972,49,Male,Marketing,Specialist,Diploma,Married,Frequently,11.0,6800.0,2543,Yes,1.0,2,3,4,3,5,15,14,5,6,21,15,9,No,2,No
105973,44,Female,Marketing,Executive,PhD,Single,Non-Travel,4.0,9046.0,7668,No,2.0,4,4,1,5,3,16,3,3,2,23,9,4,No,3,No
